id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1367283655136206850,1367283655136206850,2021-03-03 20:20:00 EST,2021-03-03,20:20:00,-0400,1349149096909668363,potus,President Biden,,"The fight against cancer is personal for me, like it is for so many Americans. And I’m committed to doing everything I can as president to end cancer as we know it. This afternoon, I brought together a bipartisan group of lawmakers to discuss how we can get it done.  https://t.co/i6JUXGvHdI",en,[],[],['https://pbs.twimg.com/media/EvmRPQYXIAgxWDX.jpg'],1943,4063,35920,[],[],https://twitter.com/POTUS/status/1367283655136206850,False,,1,https://pbs.twimg.com/media/EvmRPQYXIAgxWDX.jpg,,,,,,,[],,,,
1367257906173853698,1367257906173853698,2021-03-03 18:37:41 EST,2021-03-03,18:37:41,-0400,1349149096909668363,potus,President Biden,,Your actions can save lives and change the course of this pandemic.  https://t.co/zol6DDqDi1,en,[],[],[],2982,7579,46095,[],[],https://twitter.com/POTUS/status/1367257906173853698,False,,1,https://pbs.twimg.com/media/Evl50LhXcAEDQgj.jpg,,,,,,,[],,,,
1367242883519029251,1367242883519029251,2021-03-03 17:38:00 EST,2021-03-03,17:38:00,-0400,1349149096909668363,potus,President Biden,,A plan for all of America — supported by the majority of America.,en,[],[],[],1531,2865,18807,[],[],https://twitter.com/POTUS/status/1367242883519029251,False,https://twitter.com/WhiteHouse/status/1367239612624736260,0,,,,,,,,[],,,,
1367186127992537103,1367186127992537103,2021-03-03 13:52:28 EST,2021-03-03,13:52:28,-0400,1349149096909668363,potus,President Biden,,"On February 15, my Administration opened a special enrollment period for health insurance and more than 200,000 Americans have already gotten covered. It’s an encouraging sign, but we have further to go. Head to  https://t.co/gRX1fGFEzj before May 15 to get covered.",en,[],['http://HealthCare.gov'],[],1833,4796,29832,[],[],https://twitter.com/POTUS/status/1367186127992537103,False,,0,,,,,,,,[],,,,
1367120577492885506,1367120577492885506,2021-03-03 09:32:00 EST,2021-03-03,09:32:00,-0400,1349149096909668363,potus,President Biden,,An educator is leading the Department of Education once again. I look forward to working with @SecCardona to safely reopen our nation’s schools and ensure every child has access to a quality education.,en,"[{'screen_name': 'seccardona', 'name': 'secretary miguel cardona', 'id': '1364259892299767810'}]",[],[],3347,3631,29600,[],[],https://twitter.com/POTUS/status/1367120577492885506,False,https://twitter.com/SecCardona/status/1366906579526762496,0,,,,,,,,[],,,,
1366956496211349505,1366956496211349505,2021-03-02 22:40:00 EST,2021-03-02,22:40:00,-0400,1349149096909668363,potus,President Biden,,I’m grateful House and Senate Democrats introduced legislation today to strengthen our background check system. I helped pass the Brady background check bill as a Senator — and I’m committed to continuing that work and passing common-sense gun safety reforms as president.,en,[],[],[],2706,5913,45890,[],[],https://twitter.com/POTUS/status/1366956496211349505,False,,0,,,,,,,,[],,,,
1366947547223326722,1366947547223326722,2021-03-02 22:04:26 EST,2021-03-02,22:04:26,-0400,1349149096909668363,potus,President Biden,,"The countless leaders who turned to Vernon Jordan for guidance did so because when he spoke, you could hear in his rich baritone the belief in an America that was capable of becoming an ever-more perfect union. It was a journey he’d lived.  https://t.co/wE4A16zAUy",en,[],['https://www.whitehouse.gov/briefing-room/speeches-remarks/2021/03/02/statement-of-president-joe-biden-on-the-passing-of-vernon-jordan/'],[],632,1182,8350,[],[],https://twitter.com/POTUS/status/1366947547223326722,False,,0,,,,,,,,[],,,,
1366879571124121606,1366879571124121606,2021-03-02 17:34:19 EST,2021-03-02,17:34:19,-0400,1349149096909668363,potus,President Biden,,The bottom line is this: We need the American Rescue Plan now.  https://t.co/Aop0DoFych,en,[],[],[],1966,2250,14052,[],[],https://twitter.com/POTUS/status/1366879571124121606,False,,1,https://pbs.twimg.com/media/EvghuPdXAAYoYXG.jpg,,,,,,,[],,,,
1366874180784959488,1366874180784959488,2021-03-02 17:12:54 EST,2021-03-02,17:12:54,-0400,1349149096909668363,potus,President Biden,,"The fight against COVID-19 is a war-time effort — and to win, we need breakthrough approaches. Today, I’m announcing we’re bringing together Johnson &amp; Johnson, Merck, and the full power of the federal government to ramp up vaccine production and defeat this virus.  https://t.co/knu1PIXOtl",en,[],[],[],1086,1999,12427,[],[],https://twitter.com/POTUS/status/1366874180784959488,False,,1,https://pbs.twimg.com/media/Evgc0h2WYAoq8NU.jpg,,,,,,,[],,,,
1366863876206264327,1366863876206264327,2021-03-02 16:31:57 EST,2021-03-02,16:31:57,-0400,1349149096909668363,potus,President Biden,,"Today, I am directing every state to prioritize educators for vaccination. We want every educator, school staff member, and child-care worker to receive at least one shot by the end of this month.  It’s time to treat in-person learning like the essential service that it is.",en,[],[],[],4379,16693,104572,[],[],https://twitter.com/POTUS/status/1366863876206264327,False,,0,,,,,,,,[],,,,
1366863233538228233,1366863233538228233,2021-03-02 16:29:24 EST,2021-03-02,16:29:24,-0400,1349149096909668363,potus,President Biden,,"Three weeks ago, I announced we would have enough vaccine supply for all Americans by the end of July.  Now, with our efforts to ramp up production, we will have enough vaccines for every American by the end of May.",en,[],[],[],10057,26128,249773,[],[],https://twitter.com/POTUS/status/1366863233538228233,False,,0,,,,,,,,[],,,,
1366861376874942466,1366861376874942466,2021-03-02 16:22:01 EST,2021-03-02,16:22:01,-0400,1349149096909668363,potus,President Biden,,"This afternoon, I’m announcing a new partnership between Johnson &amp; Johnson and Merck that will increase vaccine production and help defeat COVID-19. Tune in.  https://t.co/e4WfFa4DXd",en,[],['https://www.pscp.tv/w/cw1SeTF4ZUVXcXhSUlpOS1B8MVlxR295a2FxdmF4djygucL1zaunDU7P4yLx1TPCzYju3pf-RJiXsWxvXPOL'],[],652,1563,10895,[],[],https://twitter.com/POTUS/status/1366861376874942466,False,,0,,,,,,,,[],,,,
1366812548088086532,1366812548088086532,2021-03-02 13:08:00 EST,2021-03-02,13:08:00,-0400,1349149096909668363,potus,President Biden,,"The fact is that $600 is not enough. The Senate needs to pass the American Rescue Plan and finish the job of delivering $2,000 in direct relief.",en,[],[],[],6510,10553,90121,[],[],https://twitter.com/POTUS/status/1366812548088086532,False,,0,,,,,,,,[],,,,
1366582488424939525,1366582488424939525,2021-03-01 21:53:49 EST,2021-03-01,21:53:49,-0400,1349149096909668363,potus,President Biden,,I had a great meeting with Mexican President Andrés Manuel López Obrador this afternoon. From migration to climate change — we’re committed to working closely together to make progress on the challenges we face.  https://t.co/M7T6CF8Fel,en,[],[],['https://pbs.twimg.com/media/EvcTh-NXYAAFmty.jpg'],1989,2936,25761,[],[],https://twitter.com/POTUS/status/1366582488424939525,False,,1,https://pbs.twimg.com/media/EvcTh-NXYAAFmty.jpg,,,,,,,[],,,,
1366557618026774534,1366557618026774534,2021-03-01 20:15:00 EST,2021-03-01,20:15:00,-0400,1349149096909668363,potus,President Biden,,"Wash your hands. Stay socially distanced. Wear a mask. Get vaccinated when it’s your turn.  Despite our progress, we can’t let our guard down.",en,[],[],[],4977,15016,117957,[],[],https://twitter.com/POTUS/status/1366557618026774534,False,,0,,,,,,,,[],,,,
1366542519220207618,1366542519220207618,2021-03-01 19:15:00 EST,2021-03-01,19:15:00,-0400,1349149096909668363,potus,President Biden,,"During Women's History Month, let us honor the accomplished and visionary women who have helped build our country. And let us pay tribute to the trailblazers from the recent and distant past for building a nation of endless possibilities for all of its women and girls.",en,[],[],[],1511,4691,32580,[],[],https://twitter.com/POTUS/status/1366542519220207618,False,,0,,,,,,,,[],,,,
1366477842213707784,1366477842213707784,2021-03-01 14:58:00 EST,2021-03-01,14:58:00,-0400,1349149096909668363,potus,President Biden,,"This afternoon, I’ll be meeting virtually with Mexican President Andrés Manuel López Obrador. The U.S.-Mexico relationship is broad and deep — and I look forward to ushering in a new phase of cooperation and progress.",en,[],[],[],2025,4195,40444,[],[],https://twitter.com/POTUS/status/1366477842213707784,False,,0,,,,,,,,[],,,,
1366431794120302593,1366431794120302593,2021-03-01 11:55:01 EST,2021-03-01,11:55:01,-0400,1349149096909668363,potus,President Biden,,No child in America should go hungry. The American Rescue Plan will extend and invest in critical food programs to help ensure every family gets the food they need.  https://t.co/DlKYDM6bOM,en,[],[],['https://pbs.twimg.com/media/EvaKeaqXYAUp0UE.jpg'],2344,3828,24834,[],[],https://twitter.com/POTUS/status/1366431794120302593,False,,1,https://pbs.twimg.com/media/EvaKeaqXYAUp0UE.jpg,,,,,,,[],,,,
1366404049252347904,1366404049252347904,2021-03-01 10:04:46 EST,2021-03-01,10:04:46,-0400,1349149096909668363,potus,President Biden,,"On Saturday, the FDA issued an emergency use authorization for the Johnson &amp; Johnson COVID-19 vaccine. Dr. Fauci sat down to answer your questions.  https://t.co/KJQ2SrVclp",en,[],[],[],1162,3349,19096,[],[],https://twitter.com/POTUS/status/1366404049252347904,False,,1,https://pbs.twimg.com/media/EvZxPOMWgAEorId.jpg,,,,,,,[],,,,
1366191901196644354,1366191901196644354,2021-02-28 20:01:46 EST,2021-02-28,20:01:46,-0400,1349149096909668363,potus,President Biden,,Workers in Alabama – and all across America – are voting on whether to organize a union in their workplace. It’s a vitally important choice – one that should be made without intimidation or threats by employers.  Every worker should have a free and fair choice to join a union.  https://t.co/2lzbyyii1g,en,[],[],[],3475,14178,62788,[],[],https://twitter.com/POTUS/status/1366191901196644354,False,,1,https://pbs.twimg.com/amplify_video_thumb/1366191725023277057/img/XzdSMjljftDe1Ff7.jpg,,,,,,,[],,,,
1366087000676331529,1366087000676331529,2021-02-28 13:04:56 EST,2021-02-28,13:04:56,-0400,1349149096909668363,potus,President Biden,,"The more people that get vaccinated, the faster we will beat this pandemic. That’s why one of my first goals is to administer 100 million COVID-19 vaccine shots in our first 100 days.   I’m proud to say we’re over halfway to our goal and weeks ahead of schedule.",en,[],[],[],7085,13190,127879,[],[],https://twitter.com/POTUS/status/1366087000676331529,False,,0,,,,,,,,[],,,,
1365875763044642821,1365875763044642821,2021-02-27 23:05:33 EST,2021-02-27,23:05:33,-0400,1349149096909668363,potus,President Biden,,"After a rigorous scientific review process, the FDA issued an emergency use authorization for a third safe and effective COVID-19 vaccine. It’s exciting news for all Americans, and an encouraging development in our efforts to bring an end to the crisis.  https://t.co/jVRjdRie9V",en,[],['https://www.whitehouse.gov/briefing-room/statements-releases/2021/02/27/statement-by-president-joe-biden-on-emergency-use-authorization-of-the-johnson-johnson-covid-19-vaccine/'],[],2479,3794,29732,[],[],https://twitter.com/POTUS/status/1365875763044642821,False,,0,,,,,,,,[],,,,
1365821525455220737,1365821525455220737,2021-02-27 19:30:02 EST,2021-02-27,19:30:02,-0400,1349149096909668363,potus,President Biden,,"Yesterday I traveled to Texas to visit an emergency operations center, food bank, and vaccination site. Each stop represented our nation at its best—people coming together to help their fellow Americans. It’s a reminder that there’s nothing we can’t do when we do it together.  https://t.co/6WgPbD0PCx",en,[],[],"['https://pbs.twimg.com/media/EvRfb0jXUAM6idi.jpg', 'https://pbs.twimg.com/media/EvRfb8IXUAcw4Pa.jpg', 'https://pbs.twimg.com/media/EvRfcHxXEAMifKm.jpg']",4314,7763,71931,[],[],https://twitter.com/POTUS/status/1365821525455220737,False,,1,https://pbs.twimg.com/media/EvRfb0jXUAM6idi.jpg,,,,,,,[],,,,
1365735838353657860,1365735838353657860,2021-02-27 13:49:32 EST,2021-02-27,13:49:32,-0400,1349149096909668363,potus,President Biden,,"Thank you to @SpeakerPelosi for your leadership and everyone in the House who supported the American Rescue Plan. Now, the bill heads to the Senate and there’s no time to waste. If we act quickly and decisively, we can finally get ahead of this virus and get our economy moving.",en,"[{'screen_name': 'speakerpelosi', 'name': 'nancy pelosi', 'id': '15764644'}]",[],[],2969,9204,73179,[],[],https://twitter.com/POTUS/status/1365735838353657860,False,,0,,,,,,,,[],,,,
1365693120193523719,1365693120193523719,2021-02-27 10:59:47 EST,2021-02-27,10:59:47,-0400,1349149096909668363,potus,President Biden,,"This morning, I’m speaking about the American Rescue Plan. Tune in.  https://t.co/8N5AZ8Y6H6",en,[],['https://www.pscp.tv/w/cwkSczF4ZUVXcXhSUlpOS1B8MWRSS1pOQW9qUlFLQgjh2otv56oy9i0qWYQXrrsp_yHvmNuENd62vr7Dms2b'],[],1784,2723,17869,[],[],https://twitter.com/POTUS/status/1365693120193523719,False,,0,,,,,,,,[],,,,
1365679604963360775,1365679604963360775,2021-02-27 10:06:05 EST,2021-02-27,10:06:05,-0400,1349149096909668363,potus,President Biden,,Because of the selfless dedication of nurses like Erica — and countless other folks across the country — we’re going to beat this virus. I called to thank her and discuss what we can do to help.  https://t.co/XRfNDgwNkX,en,[],[],[],1054,2727,18378,[],[],https://twitter.com/POTUS/status/1365679604963360775,False,,1,https://pbs.twimg.com/media/EvPeXIWWYAk-J28.jpg,,,,,,,[],,,,
1365433359006986247,1365433359006986247,2021-02-26 17:47:35 EST,2021-02-26,17:47:35,-0400,1349149096909668363,potus,President Biden,,"This week, our Administration opened a new vaccination site at NRG Stadium in Houston, Texas. Tune in as I visit the site and deliver remarks.  https://t.co/YD92UXX2sM",en,[],['https://www.pscp.tv/w/cwgghzF4ZUVXcXhSUlpOS1B8MVlxSkRld1BacEV4VszE8GG7LuZqncGWFifAVa8SsK7ppyTgL8x8eA-bykO2'],[],1621,2407,16806,[],[],https://twitter.com/POTUS/status/1365433359006986247,False,,0,,,,,,,,[],,,,
1365359795847516164,1365359795847516164,2021-02-26 12:55:17 EST,2021-02-26,12:55:17,-0400,1349149096909668363,potus,President Biden,,If there is one message that needs to cut through it’s this: the vaccines are safe and effective.  https://t.co/S2eA24D9Gj,en,[],[],[],2259,2895,18052,[],[],https://twitter.com/POTUS/status/1365359795847516164,False,,1,https://pbs.twimg.com/amplify_video_thumb/1365359732664528897/img/YIOxTgrihYpRoLBy.jpg,,,,,,,[],,,,
1365342110132633604,1365342110132633604,2021-02-26 11:45:00 EST,2021-02-26,11:45:00,-0400,1349149096909668363,potus,President Biden,,"The week before I took office, 6 million COVID-19 vaccine shots were administered.  This coming week, our Administration will likely administer over 12 million shots.  That’s double the pace in just six weeks.",en,[],[],[],6511,8949,87206,[],[],https://twitter.com/POTUS/status/1365342110132633604,False,,0,,,,,,,,[],,,,
1365317466822434819,1365317466822434819,2021-02-26 10:07:05 EST,2021-02-26,10:07:05,-0400,1349149096909668363,potus,President Biden,,"COVID-19 vaccinations are up and cases and hospitalizations are down, but let me be clear: now is not the time to relax.  https://t.co/oUuHCXl3s7",en,[],[],[],3459,4992,34500,[],[],https://twitter.com/POTUS/status/1365317466822434819,False,,1,https://pbs.twimg.com/amplify_video_thumb/1365317398161670144/img/cKJ0TOONWKxYxuyj.jpg,,,,,,,[],,,,
1365111841555382275,1365111841555382275,2021-02-25 20:30:00 EST,2021-02-25,20:30:00,-0400,1349149096909668363,potus,President Biden,,Transgender rights are human rights — and the House made that clear today by passing the Equality Act.   Now it's time for the Senate to do the same.,en,[],[],[],7554,22185,193967,[],[],https://twitter.com/POTUS/status/1365111841555382275,False,,0,,,,,,,,[],,,,
1365105063400718348,1365105063400718348,2021-02-25 20:03:04 EST,2021-02-25,20:03:04,-0400,1349149096909668363,potus,President Biden,,"I launched a whole-of-government initiative to tackle the climate crisis during my first weeks in office — and as the Secretary of Energy, @SecGranholm will play a crucial role. I look forward to working with her to create good-paying, union jobs and build a clean energy economy.",en,"[{'screen_name': 'secgranholm', 'name': 'secretary jennifer granholm', 'id': '1354833262431133696'}]",[],[],1223,1895,12368,[],[],https://twitter.com/POTUS/status/1365105063400718348,False,https://twitter.com/SecGranholm/status/1365077363491545094,0,,,,,,,,[],,,,
1365032380705087488,1365032380705087488,2021-02-25 15:14:15 EST,2021-02-25,15:14:15,-0400,1349149096909668363,potus,President Biden,,"This afternoon, we’re reaching a big milestone: 50 million COVID-19 vaccine doses administered since I took office. Tune in as we mark our progress and chart the path forward.  https://t.co/uJ27tu7LxB",en,[],['https://www.pscp.tv/w/cwarFzF4ZUVXcXhSUlpOS1B8MU95S0FFb1pSbGFLYuc6wLcfJtLus4RxlGJpFlei_Xltnvr084UixW1qXjcQ'],[],1807,2975,20388,[],[],https://twitter.com/POTUS/status/1365032380705087488,False,,0,,,,,,,,[],,,,
1365019986104836109,1365019986104836109,2021-02-25 14:25:00 EST,2021-02-25,14:25:00,-0400,1349149096909668363,potus,President Biden,,"I believe every American deserves the peace of mind that comes with quality, affordable health care. That’s why we opened a special health insurance enrollment period to ensure everyone can get covered. Head to  https://t.co/gRX1fGFEzj to find the plan that works best for you.",en,[],['http://HealthCare.gov'],[],2003,4702,33244,[],[],https://twitter.com/POTUS/status/1365019986104836109,False,,0,,,,,,,,[],,,,
1364984502133657602,1364984502133657602,2021-02-25 12:04:00 EST,2021-02-25,12:04:00,-0400,1349149096909668363,potus,President Biden,,"I am pleased that the House will vote next week on the George Floyd Justice in Policing Act. I encourage the House to pass it. Following Senate consideration, I hope to be able to sign into law a landmark police reform bill.",en,[],[],[],3577,11145,90279,[],[],https://twitter.com/POTUS/status/1364984502133657602,False,,0,,,,,,,,[],,,,
1364934425276997633,1364934425276997633,2021-02-25 08:45:00 EST,2021-02-25,08:45:00,-0400,1349149096909668363,potus,President Biden,,"Yesterday, I met with a bipartisan group of House and Senate members to discuss U.S. supply chains and then took executive action to strengthen them. The American people should never face shortages when it comes to the goods and services they rely on.  https://t.co/y342c3AX5C",en,[],[],['https://pbs.twimg.com/media/EvE4oGYXIAIj3RI.jpg'],1612,3644,30953,[],[],https://twitter.com/POTUS/status/1364934425276997633,False,,1,https://pbs.twimg.com/media/EvE4oGYXIAIj3RI.jpg,,,,,,,[],,,,
1364767575075401730,1364767575075401730,2021-02-24 21:42:00 EST,2021-02-24,21:42:00,-0400,1349149096909668363,potus,President Biden,,"I’ve known Secretary Vilsack for years, and there’s no doubt the USDA is in good hands with him at the helm once again. I look forward to working with him to support America’s farmers, tackle hunger and climate change, and rebuild our rural economies.",en,[],[],[],1024,1770,14923,[],[],https://twitter.com/POTUS/status/1364767575075401730,False,https://twitter.com/SecVilsack/status/1364720264345505793,0,,,,,,,,[],,,,
1364727308020514822,1364727308020514822,2021-02-24 19:02:00 EST,2021-02-24,19:02:00,-0400,1349149096909668363,potus,President Biden,,"Wearing a mask is one of the most important things we can do to protect others and change the course of this pandemic. That’s why over the next few weeks, we’re delivering over 25 million masks to community health centers, food pantries, and soup kitchens across the country.",en,[],[],[],2983,10266,85174,[],[],https://twitter.com/POTUS/status/1364727308020514822,False,,0,,,,,,,,[],,,,
1364704243446341633,1364704243446341633,2021-02-24 17:30:21 EST,2021-02-24,17:30:21,-0400,1349149096909668363,potus,President Biden,,"Just over a month ago, America had no real plan to vaccinate most of the country. That changed the moment we took office.  https://t.co/RPEf6Ce16b",en,[],[],[],1943,3053,20420,[],[],https://twitter.com/POTUS/status/1364704243446341633,False,,1,https://pbs.twimg.com/amplify_video_thumb/1364704167936278534/img/HwHW4T46_HjCDpZH.jpg,,,,,,,[],,,,
1364691620516360194,1364691620516360194,2021-02-24 16:40:11 EST,2021-02-24,16:40:11,-0400,1349149096909668363,potus,President Biden,,"This afternoon, I’m signing an executive order to create more resilient and secure supply chains for critical and essential goods. Tune in.  https://t.co/7LyrNa38H5",en,[],['https://www.pscp.tv/w/cwVtuzF4ZUVXcXhSUlpOS1B8MVBsSlFQWlBPZWRHRSoXIzm4mipFql7KvUJGmuWsp8JjGDpqRPta8Ntpjma_'],[],1420,2827,21202,[],[],https://twitter.com/POTUS/status/1364691620516360194,False,,0,,,,,,,,[],,,,
1364673958558265349,1364673958558265349,2021-02-24 15:30:00 EST,2021-02-24,15:30:00,-0400,1349149096909668363,potus,President Biden,,"Ambassador Linda Thomas-Greenfield is right: Diplomacy is back and it’s at the center of our foreign policy. I look forward to working with her to rebuild our alliances, take on global challenges, and restore America’s leadership on the world stage.",en,[],[],[],570,1766,12477,[],[],https://twitter.com/POTUS/status/1364673958558265349,False,https://twitter.com/USAmbUN/status/1364620239963639811,0,,,,,,,,[],,,,
1364648795385040907,1364648795385040907,2021-02-24 13:50:01 EST,2021-02-24,13:50:01,-0400,1349149096909668363,potus,President Biden,,"When I met with Prime Minister @JustinTrudeau in 2016, I said the world needed more leaders like him. A lot has changed since then, but my sentiment remains the same. I can’t wait to see what we accomplish in the years ahead.  https://t.co/jRJH7fpm2R",en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]",[],['https://pbs.twimg.com/media/EvA02PwXYAo4xQ1.jpg'],3109,6284,67854,[],[],https://twitter.com/POTUS/status/1364648795385040907,False,,1,https://pbs.twimg.com/media/EvA02PwXYAo4xQ1.jpg,,,,,,,[],,,,
1364590577879244802,1364590577879244802,2021-02-24 09:58:41 EST,2021-02-24,09:58:41,-0400,1349149096909668363,potus,President Biden,,"Small businesses need relief, but many were muscled out of the way by big companies last year. That’s why starting today, we’re opening an exclusive 14-day loan application period for businesses and nonprofits with fewer than 20 employees.  Learn more:  https://t.co/JlLS2kNadK  https://t.co/Nn36MTol8E",en,[],['http://www.sba.gov'],['https://pbs.twimg.com/media/Eu__5iXXcAIfCbc.jpg'],2368,4498,24036,[],[],https://twitter.com/POTUS/status/1364590577879244802,False,,1,https://pbs.twimg.com/media/Eu__5iXXcAIfCbc.jpg,,,,,,,[],,,,
1364406821440675843,1364406821440675843,2021-02-23 21:48:30 EST,2021-02-23,21:48:30,-0400,1349149096909668363,potus,President Biden,,Prime Minister @JustinTrudeau is right — it’ll take teamwork to tackle the biggest challenges our nations face. That’s why we’re announcing the U.S.-Canada Partnership Roadmap — a blueprint for the whole-of-government relationship between our two nations.,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]",[],[],1164,2876,20579,[],[],https://twitter.com/POTUS/status/1364406821440675843,False,https://twitter.com/JustinTrudeau/status/1364396454018756608,0,,,,,,,,[],,,,
1364389946400866309,1364389946400866309,2021-02-23 20:41:27 EST,2021-02-23,20:41:27,-0400,1349149096909668363,potus,President Biden,,"We have been fighting this pandemic for far too long, but we have to resist becoming numb to the sorrow. Because in order to heal, we must remember.  https://t.co/FOmIfI2JX6",en,[],[],[],1401,4685,28750,[],[],https://twitter.com/POTUS/status/1364389946400866309,False,,1,https://pbs.twimg.com/media/Eu9Ja93XUAEDuSg.jpg,,,,,,,[],,,,
1364380927783239681,1364380927783239681,2021-02-23 20:05:36 EST,2021-02-23,20:05:36,-0400,1349149096909668363,potus,President Biden,,It was great to be back with Prime Minister @JustinTrudeau this afternoon. Whether it’s combating COVID-19 or tackling the climate crisis — we’re committed to working side-by-side on the biggest challenges we face.  https://t.co/eNm6uX6Bec,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]",[],['https://pbs.twimg.com/media/Eu9BOSnVkAA1YI0.jpg'],1183,4048,43593,[],[],https://twitter.com/POTUS/status/1364380927783239681,False,,1,https://pbs.twimg.com/media/Eu9BOSnVkAA1YI0.jpg,,,,,,,[],,,,
1364354845000441856,1364354845000441856,2021-02-23 18:21:58 EST,2021-02-23,18:21:58,-0400,1349149096909668363,potus,President Biden,,I just met with Prime Minister @JustinTrudeau – my first bilateral meeting as president. Tune in as we discuss the meeting and how we’ll tackle the shared challenges we face.  https://t.co/0vASM6lIKb,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]",['https://www.pscp.tv/w/cwQ0FjF4ZUVXcXhSUlpOS1B8MUJkR1lZUFlwVkxHWNtu77ixF9TMS6FyQXUenHcC4tNbAoc1Y4P4LxGpvBW7'],[],977,3083,21666,[],[],https://twitter.com/POTUS/status/1364354845000441856,False,,0,,,,,,,,[],,,,
1364318534411649024,1364318534411649024,2021-02-23 15:57:41 EST,2021-02-23,15:57:41,-0400,1349149096909668363,potus,President Biden,,I look forward to joining Prime Minister @JustinTrudeau this afternoon for my first bilateral meeting as president. The United States and Canada share a unique bond and close friendship — and I’m committed to strengthening our partnership in the years ahead.,en,"[{'screen_name': 'justintrudeau', 'name': 'justin trudeau', 'id': '14260960'}]",[],[],1438,4408,48446,[],[],https://twitter.com/POTUS/status/1364318534411649024,False,,0,,,,,,,,[],,,,
1364304273291571215,1364304273291571215,2021-02-23 15:01:00 EST,2021-02-23,15:01:00,-0400,1349149096909668363,potus,President Biden,,Not many people have Oval Office walk-in privileges. Happy to report that these two are on the list.  https://t.co/DRfr9hMsyW,en,[],[],['https://pbs.twimg.com/media/Eu77gaUXAAQ7qrN.jpg'],8535,21654,277946,[],[],https://twitter.com/POTUS/status/1364304273291571215,False,,1,https://pbs.twimg.com/media/Eu77gaUXAAQ7qrN.jpg,,,,,,,[],,,,
1364282283973206017,1364282283973206017,2021-02-23 13:33:38 EST,2021-02-23,13:33:38,-0400,1349149096909668363,potus,President Biden,,"This afternoon, I’m holding a roundtable discussion with Domestic Policy Advisor @AmbRice46 and Black essential workers. Tune in.  https://t.co/8OEtENIJuf",en,"[{'screen_name': 'ambrice46', 'name': 'susan rice', 'id': '1351293685493878786'}]",['https://www.pscp.tv/w/cwPwgjF4ZUVXcXhSUlpOS1B8MWxEeExwUnluQll4bRU_4zob3Cw9pAWCDnZRwo43z4Fb7hV6DLDS7SlYsp8-'],[],736,1558,9997,[],[],https://twitter.com/POTUS/status/1364282283973206017,False,,0,,,,,,,,[],,,,
1364258340767993863,1364258340767993863,2021-02-23 11:58:29 EST,2021-02-23,11:58:29,-0400,1349149096909668363,potus,President Biden,,"A Black man should be able to go for a jog without fearing for his life. Today, we remember Ahmaud Arbery’s life and we dedicate ourselves to making this country safer for people of color.",en,[],[],[],4552,27058,206217,[],[],https://twitter.com/POTUS/status/1364258340767993863,False,,0,,,,,,,,[],,,,
1364217980201091075,1364217980201091075,2021-02-23 09:18:07 EST,2021-02-23,09:18:07,-0400,1349149096909668363,potus,President Biden,,"We will get through this, I promise you.  https://t.co/dtmi4C9WsM",en,[],[],[],5875,6819,57460,[],[],https://twitter.com/POTUS/status/1364217980201091075,False,,1,https://pbs.twimg.com/media/Eu6tBO-WQAEFu0s.jpg,,,,,,,[],,,,
1364046743550255105,1364046743550255105,2021-02-22 21:57:41 EST,2021-02-22,21:57:41,-0400,1349149096909668363,potus,President Biden,,We often hear people described as ordinary Americans. There's no such thing. There's nothing ordinary about them. The people we’ve lost to COVID-19 were extraordinary.,en,[],[],[],1837,5770,52669,[],[],https://twitter.com/POTUS/status/1364046743550255105,False,,0,,,,,,,,[],,,,
1364032232298582021,1364032232298582021,2021-02-22 21:00:01 EST,2021-02-22,21:00:01,-0400,1349149096909668363,potus,President Biden,,"To heal, we must remember.  https://t.co/LVfAnRpHlW",en,[],[],['https://pbs.twimg.com/media/Eu4EFjeWgAMkSJU.jpg'],5911,16131,168576,[],[],https://twitter.com/POTUS/status/1364032232298582021,False,,1,https://pbs.twimg.com/media/Eu4EFjeWgAMkSJU.jpg,,,,,,,[],,,,
1364023050560278532,1364023050560278532,2021-02-22 20:23:32 EST,2021-02-22,20:23:32,-0400,1349149096909668363,potus,President Biden,,"It's not Democrats and Republicans who are dying from the virus. It's our fellow Americans. It's our neighbors, our friends, our mothers, our fathers, our sons, our daughters, husbands, wives.  We have to fight this together, as one people, as the United States.",en,[],[],[],2323,8423,64493,[],[],https://twitter.com/POTUS/status/1364023050560278532,False,,0,,,,,,,,[],,,,
